PlotName,Plot-No,ENV,Rep,Blk,Entry,Pedigree,DA,DS,ASI,PHT,EHT,RL,SL,HCV,PASP,EASP,EPP,EAROT  ,GY,STGC
BA21364_IK'OPT_2125,2125,WW,2,23,E133,TZEEIOR 209 X TZEEIOR 197,52,51,1,183,71,0,0,2,3,6,0.94,17.65,6121.132898,
BA21364_IK'OPT_2126,2126,WW,2,23,E172,TZEEIOR 142 X TZEEIOR 30,53,54,1,190.2,74,0,0,3,4,5,0.94,11.76,6870.588235,
BA21364_IK'OPT_2127,2127,WW,2,24,E31,TZEEIOR 486 X TZEEIOR  9 A,50,50,0,167.6,90.8,0,23.53,4,4,3,0.71,8.33,5763.660131,
BA21364_IK'OPT_2128,2128,WW,2,24,E17,TZEEIOR 542 TZEEIOR  9 A ,50,50,0,171.4,86,0,0,5,4,6,1,22.22,7023.267974,
BA21364_IK'OPT_2129,2129,WW,2,24,E92,TZEEIOR 205 X TZEEIOR 249 ,52,53,1,180,87,0,0,6,5,5,0.83,13.33,5032.679739,
BA21364_IK'OPT_2130,2130,WW,2,24,E139,TZEEIOR 486 X TZEEIOR 197,51,52,1,178.4,73.2,0,0,2,4,4,0.89,0,6110.283224,
BA21364_IK'OPT_2131,2131,WW,2,24,E137,TZEEIOR 349 XTZEEIOR 197,51,51,0,180.6,76,0,0,2,4,2,1.06,0,6103.267974,
BA21364_IK'OPT_2132,2132,WW,2,24,E128,TZEEIOR 205 X TZEEIOR 197 ,53,54,1,189.4,86,0,0,2,3,4,1,22.22,7960.784314,
BA21364_IK'OPT_2133,2133,WW,2,24,E117,TZEEIOR 515 X TZEEIOR 197 ,52,52,0,194.2,64,0,0,2,3,5,1.06,23.53,7485.83878,
BA21364_IK'OPT_2134,2134,WW,2,24,E90,TZEEIOR 500 X TZEEIOR 249,50,50,0,183.4,95,0,0,6,5,6,1.11,10,8047.145969,
BA21364_IK'OPT_2135,2135,WW,2,24,E116,TZEEIOR 290 X TZEEIOR 197,51,51,0,178.6,91.6,0,0,2,4,5,1,11.11,7494.553377,
BA21364_IK'OPT_2136,2136,WW,2,24,E127,TZEEIOR 202 X TZEEIOR 197,53,55,2,174.2,89,0,0,2,6,5,0.83,0,3462.745098,
BA21364_IK'OPT_2137,2137,WW,2,24,E159,TZEEIOR 540 X TZEEIOR 30,49,48,1,181.2,78,0,22.22,4,4,4,0.94,29.41,7816.993464,
BA21364_IK'OPT_2138,2138,WW,2,24,E47,TZEEIOR 479 X TZEEIOR 97,50,50,0,176.8,85,0,0,4,5,5,0.89,6.25,5848.191721,
BA21364_IK'OPT_2139,2139,WW,2,24,E189,TZEEIOR 197 X TZEEIOR 249,51,51,0,185,82,0,0,2,4,5,1.12,0,5810.457516,
BA21364_IK'OPT_2140,2140,WW,2,24,E115,TZEEIOR 365 X TZEEIOR 197,53,53,0,177.8,73.6,0,0,2,4,4,1.06,10.53,5830.065359,
BA21364_IK'OPT_2141,2141,WW,2,25,E20,TZEEIOR 205 X TZEEIOR  9 A ,53,54,1,169.4,84,0,11.11,6,5,5,0.89,43.75,4634.379085,
BA21364_IK'OPT_2142,2142,WW,2,25,E65,TZEEIOR 349 XTZEEIOR 97,54,54,0,165.6,94.2,0,0,2,5,5,0.94,58.82,4280.174292,
BA21364_IK'OPT_2143,2143,WW,2,25,E131,TZEEIOR 41 X TZEEEIOR 197,51,51,0,182.4,77,0,0,3,4,3,1,5.56,6933.333333,
BA21364_IK'OPT_2144,2144,WW,2,25,E12,TZEEIOR 513 X TZEEIOR  9 A,49,48,1,163.6,86,0,11.11,6,5,5,1,16.67,5441.394336,
BA21364_IK'OPT_2145,2145,WW,2,25,E114,TZEEIOR 289 X TZEEIOR 197,51,51,0,179.8,80,0,0,4,3,4,1,5.56,8152.941176,
BA21364_IK'OPT_2146,2146,WW,2,25,E61,TZEEIOR 209 X TZEEIOR 97,53,54,1,167.4,83,0,0,3,4,3,0.88,35.71,4692.374728,
BA21364_IK'OPT_2147,2147,WW,2,25,E75,TZEEIOR 314 X TZEEIOR 249,48,48,0,162.6,86.8,0,0,6,5,5,1.06,26.32,5572.54902,
BA21364_IK'OPT_2148,2148,WW,2,25,E160,TZEEIOR 548 X TZEEIOR 30,53,52,1,165.4,75,0,12.5,3,5,5,0.94,40,4847.494553,
BA21364_IK'OPT_2149,2149,WW,2,25,E195,CHECK 5 - TZEEIOR 12 x TZEEIOR 223,52,53,1,175.6,83,0,0,4,3,5,1,11.11,7277.124183,
BA21364_IK'OPT_2150,2150,WW,2,25,E170,TZEEIOR 209 X TZEEIOR 30,51,51,0,175.6,83.2,0,0,2,4,4,0.94,23.53,4596.078431,
BA21364_IK'OPT_2151,2151,WW,2,25,E53,TZEEIOR 542 TZEEIOR 97 ,51,51,0,195.8,72.4,0,0,4,3,4,1,33.33,8473.72549,
BA21364_IK'OPT_2152,2152,WW,2,25,E118,TZEEIOR 458 X TZEEIOR 197,50,50,0,192.8,81,0,22.22,2,4,5,1,11.11,7633.986928,
BA21364_IK'OPT_2153,2153,WW,2,25,E152,TZEEIOR 305  X TZEEIOR 30,48,48,0,175.8,82,0,0,2,4,6,0.89,6.25,7227.45098,
BA21364_IK'OPT_2154,2154,WW,2,25,E171,TZEEIOR 221 X TZEEIOR 30 ,50,50,0,181.4,72,0,0,2,4,5,1,6.25,7590.413943,
BA21364_IK'OPT_2155,2155,WW,2,26,E95,TZEEIOR 41 X TZEEEIOR 249,51,51,0,195.2,83,0,0,6,5,4,1.06,26.32,5679.738562,
BA21364_IK'OPT_2156,2156,WW,2,26,E167,TZEEIOR 28 X TZEEIOR 30,54,56,2,178.4,77,0,0,2,6,5,0.44,14.29,778.2135076,
BA21364_IK'OPT_2157,2157,WW,2,26,E26,TZEEIOR 221 X TZEEIOR  9 A ,53,54,1,170,76.2,0,0,3,5,3,0.94,11.76,4739.825708,
BA21364_IK'OPT_2158,2158,WW,2,26,E27,TZEEIOR 142 X TZEEIOR  9 A,53,53,0,194.2,80.2,0,0,5,4,3,1.06,17.65,6708.932462,
BA21364_IK'OPT_2159,2159,WW,2,26,E69,TZEEIOR 525 X TZEEIOR 97,52,52,0,192,81.8,0,0,3,3,4,0.88,26.67,7877.559913,
BA21364_IK'OPT_2160,2160,WW,2,26,E16,TZEEIOR 523 X TZEEIOR  9 A,50,50,0,179.4,81.4,0,22.22,6,5,4,1,22.22,7045.315904,
BA21364_IK'OPT_2161,2161,WW,2,26,E44,TZEEIOR 290 X TZEEIOR 97,53,53,0,171,74,0,0,6,6,5,0.94,29.41,5940,
BA21364_IK'OPT_2162,2162,WW,2,26,E51,TZEEIOR 548 X TZEEIOR 97,54,54,0,172.2,71,0,0,4,5,5,1.07,31.25,5545.533769,
BA21364_IK'OPT_2163,2163,WW,2,26,E165,TZEEIOR 205 X TZEEIOR 30 ,52,52,0,188,73,0,0,2,4,4,1,11.11,6806.230937,
BA21364_IK'OPT_2164,2164,WW,2,26,E66,TZEEIOR 536 X TZEEIOR 97,51,51,0,188.6,75,0,0,4,3,3,1,23.53,7815.947712,
BA21364_IK'OPT_2165,2165,WW,2,26,E13,TZEEIOR 509 X TZEEIOR  9 A,51,51,0,155.8,99,0,12.5,4,5,5,0.88,14.29,3897.777778,
BA21364_IK'OPT_2166,2166,WW,2,26,E8,TZEEIOR 290 X TZEEIOR  9 A,52,52,0,154.4,93,0,0,5,6,3,1,6.25,3277.777778,
BA21364_IK'OPT_2167,2167,WW,2,26,E42,TZEEIOR 289 X TZEEIOR 97,52,52,0,164,79,0,0,4,5,4,0.94,23.53,6240,
BA21364_IK'OPT_2168,2168,WW,2,26,E86,TZEEIOR 540 X TZEEIOR 249,51,51,0,174.6,75,0,0,6,5,5,1.06,63.16,7202.614379,
BA21364_IK'OPT_2169,2169,WW,2,27,E163,TZEEIOR 500 X TZEEIOR 30,49,48,1,157,79,0,0,4,5,6,0.94,31.25,5047.058824,
BA21364_IK'OPT_2170,2170,WW,2,27,E166,TZEEIOR 24 X TZEEIOR 30 ,53,54,1,167.2,85,0,0,2,6,4,1.27,21.05,3032.679739,
BA21364_IK'OPT_2171,2171,WW,2,27,E125,TZEEIOR 542 TZEEIOR 197 ,50,50,0,192.8,82,0,0,4,4,6,1.06,11.11,8359.041394,
BA21364_IK'OPT_2172,2172,WW,2,27,E126,TZEEIOR 500 X TZEEIOR 197,50,50,0,187.8,73,0,11.11,2,5,4,1.06,21.05,6909.803922,
BA21364_IK'OPT_2173,2173,WW,2,27,E108,TZEEIOR 305 X TZEEIOR 249,52,52,0,177.8,80.4,0,0,5,5,4,0.88,53.33,4967.755991,
BA21364_IK'OPT_2174,2174,WW,2,27,E161,TZEEIOR 523 X TZEEIOR 30,51,51,0,186.6,85,0,17.65,4,5,6,1.06,50,7773.420479,
BA21364_IK'OPT_2175,2175,WW,2,27,E38,TZEEIOR 321 X TZEEIOR 97,51,51,0,191.8,82,0,0,5,5,5,1,22.22,8473.028322,
BA21364_IK'OPT_2176,2176,WW,2,27,E68,TZEEIOR 526 X TZEEIOR 97,50,50,0,185.4,89,0,0,4,3,6,1,27.78,10556.60131,
BA21364_IK'OPT_2177,2177,WW,2,27,E19,TZEEIOR 202 X TZEEIOR  9 A,49,49,0,191.2,78,0,0,2,3,5,1.11,25,9716.775599,
BA21364_IK'OPT_2178,2178,WW,2,27,E109,TZEEIOR 346 X TZEEIOR 197,50,50,0,181.4,82,0,0,3,4,5,1,22.22,8568.627451,
BA21364_IK'OPT_2179,2179,WW,2,27,E81,TZEEIOR 515 X TZEEIOR 249 ,51,51,0,183,95.2,0,0,4,4,4,1.12,31.58,9520.697168,
BA21364_IK'OPT_2180,2180,WW,2,27,E22,TZEEIOR 28 X TZEEIOR  9 A,49,49,0,179.4,78,0,0,3,5,4,1,22.22,7742.222222,
BA21364_IK'OPT_2181,2181,WW,2,27,E1,TZEEIOR 346 X TZEEIOR  9 A,50,50,0,167,74,0,0,4,6,4,1,31.25,6002.614379,
BA21364_IK'OPT_2182,2182,WW,2,27,E104,TZEEIOR 526 X TZEEIOR 249,50,50,0,175.4,89,0,0,4,4,3,1,41.18,7777.777778,
BA21364_IK'OPT_2183,2183,WW,2,28,E105,TZEEIOR 525 X TZEEIOR 249,48,49,1,184,62.4,0,0,3,3,5,1.06,17.65,8138.562092,
BA21364_IK'OPT_2184,2184,WW,2,28,E85,TZEEIOR 509 X TZEEIOR 249,51,51,0,169.4,63,0,0,5,4,5,1,33.33,9744.705882,
BA21364_IK'OPT_2185,2185,WW,2,28,E178,TZEEIOR 525 X TZEEIOR 30,51,51,0,160.6,76.8,0,0,2,6,5,1,35.29,6956.862745,
BA21364_IK'OPT_2186,2186,WW,2,28,E58,TZEEIOR 28 X TZEEIOR 97,51,52,1,179.6,76,0,0,3,5,4,0.94,25,3929.978214,
BA21364_IK'OPT_2187,2187,WW,2,28,E135,TZEEIOR 142 X TZEEIOR 197,54,55,1,180.6,77,0,0,2,4,7,1,5.56,5191.285403,
BA21364_IK'OPT_2188,2188,WW,2,28,E110,TZEEIOR 321 X TZEEIOR 197,50,50,0,179.6,69.6,0,0,2,3,5,1.06,0,8224.836601,
BA21364_IK'OPT_2189,2189,WW,2,28,E192,CHECK 2 - TZEEI 79 x TZEEI 82,48,48,0,189.8,72.2,0,0,2,3,6,1,5.88,6674.509804,
BA21364_IK'OPT_2190,2190,WW,2,28,E145,TZEEIOR 346 X TZEEIOR 30,51,50,1,157.6,64,0,16.67,2,4,6,1.06,26.32,7742.222222,
BA21364_IK'OPT_2191,2191,WW,2,28,E173,TZEEIOR 381 X TZEEIOR 30,51,51,0,165.4,84.2,0,0,2,5,5,0.94,33.33,6044.444444,
BA21364_IK'OPT_2192,2192,WW,2,28,E74,TZEEIOR 321 X TZEEIOR 249,50,50,0,179,70,0,0,6,4,5,1.06,44.44,6709.019608,
BA21364_IK'OPT_2193,2193,WW,2,28,E91,TZEEIOR 202 X TZEEIOR 249,51,51,0,201,63,0,11.11,4,3,5,0.94,29.41,6847.058824,
BA21364_IK'OPT_2194,2194,WW,2,28,E179,TZEEIOR 510 X TZEEIOR 30,51,51,0,177.6,60.4,0,13.33,2,4,5,1.07,25,7416.122004,
BA21364_IK'OPT_2195,2195,WW,2,28,E18,TZEEIOR 500 X TZEEIOR  9 A,50,50,0,151.6,68,0,12.5,4,5,5,0.94,40,4768.366013,
BA21364_IK'OPT_2196,2196,WW,2,28,E151,TZEEIOR 365 X TZEEIOR 30,52,51,1,158,73,0,0,2,5,4,0.89,25,6716.949891,
BA21364-IK'DT-1001,1001,MD,1,1,E79,TZEEIOR 365 X TZEEIOR 249,50,51,1,139.6,66.6,2,7,6,7,6,0.722222222,1.673517122,1166.013072,6
BA21364-IK'DT-1002,1002,MD,1,1,E122,TZEEIOR 540 X TZEEIOR 197,50,51,1,155.2,70,4,6,5,6,5,0.833333333,0.884606581,1325.272331,6
BA21364-IK'DT-1003,1003,MD,1,1,E166,TZEEIOR 24 X TZEEIOR 30 ,51,53,2,155.4,65.6,3,5,6,5,6,0.388888889,0,769.4989107,5
BA21364-IK'DT-1004,1004,MD,1,1,E86,TZEEIOR 540 X TZEEIOR 249,48,47,1,178.2,82.4,4,5,3,5,3,1.111111111,1.322219295,3708.932462,5
BA21364-IK'DT-1005,1005,MD,1,1,E48,TZEEIOR 513 X TZEEIOR 97,49,48,1,159,80.2,3,5,4,5,4,0.722222222,1.214436251,2905.228758,4
BA21364-IK'DT-1006,1006,MD,1,1,E144,TZEEIOR 305 X TZEEIOR 197,52,51,1,154.4,69.8,4,6,5,6,5,0.647058824,1.572449137,1915.03268,5
BA21364-IK'DT-1007,1007,MD,1,1,E47,TZEEIOR 479 X TZEEIOR 97,51,52,1,142.8,67,3,6,6,6,6,0.722222222,1.502006699,1925.925926,5
BA21364-IK'DT-1008,1008,MD,1,1,E53,TZEEIOR 542 TZEEIOR 97 ,56,58,2,120.4,59.6,5,7,6,7,6,0.5,1.083183988,1094.117647,5
BA21364-IK'DT-1009,1009,MD,1,1,E66,TZEEIOR 536 X TZEEIOR 97,56,58,2,108.8,61.2,7,8,7,8,7,0.388888889,0,555.5555556,5
BA21364-IK'DT-1010,1010,MD,1,1,E88,TZEEIOR 523 X TZEEIOR 249,51,51,0,146,69,5,6,5,6,5,0.722222222,1.381600985,1579.084967,4
BA21364-IK'DT-1011,1011,MD,1,1,E93,TZEEIOR 24 X TZEEIOR 249 ,54,56,2,157.6,63.4,4,6,5,6,5,0.777777778,0.910776816,1725.490196,4
BA21364-IK'DT-1012,1012,MD,1,1,E115,TZEEIOR 365 X TZEEIOR 197,54,55,1,133.2,65.2,2,7,5,7,5,0.555555556,1.041392685,1351.198257,5
BA21364-IK'DT-1013,1013,MD,1,1,E155,TZEEIOR 458 X TZEEIOR 30,50,50,0,148.6,64.8,3,4,4,4,4,0.944444444,0.83773694,2765.751634,4
BA21364-IK'DT-1014,1014,MD,1,1,E183,TZEEIOR 30 X TZEEIOR 249,52,53,1,154,61,2,4,5,4,5,0.888888889,0,2111.328976,3
BA21364-IK'DT-1015,1015,MD,1,2,E124,TZEEIOR 523 X TZEEIOR 197,50,50,0,154,72,3,5,5,5,5,0.888888889,0.860338007,2080.174292,5
BA21364-IK'DT-1016,1016,MD,1,2,E154,TZEEIOR 515 X TZEEIOR 30,48,48,0,146.2,59.8,3,4,4,4,4,0.888888889,0,3074.509804,4
BA21364-IK'DT-1017,1017,MD,1,2,E139,TZEEIOR 486 X TZEEIOR 197,52,53,1,146.8,71,3,5,5,5,5,0.777777778,0,2061.002179,5
BA21364-IK'DT-1018,1018,MD,1,2,E168,TZEEIOR 41 X TZEEEIOR 30,56,58,2,138.4,52.2,1,7,7,7,7,0.222222222,0,366.0130719,6
BA21364-IK'DT-1019,1019,MD,1,2,E138,TZEEIOR 536 X TZEEIOR 197,54,56,2,145.6,73.4,3,5,5,5,5,0.833333333,1.156347201,1869.281046,5
BA21364-IK'DT-1020,1020,MD,1,2,E29,TZEEIOR 349 XTZEEIOR  9 A,50,51,1,134.6,61.4,4,6,5,6,5,0.833333333,1.322219295,1764.705882,5
BA21364-IK'DT-1021,1021,MD,1,2,E85,TZEEIOR 509 X TZEEIOR 249,50,51,1,138.2,67.4,3,4,5,4,5,0.888888889,0,2345.098039,4
BA21364-IK'DT-1022,1022,MD,1,2,E129,TZEEIOR 24 X TZEEIOR 197 ,52,54,2,164.6,68,3,6,5,6,5,0.888888889,0,1888.888889,6
BA21364-IK'DT-1023,1023,MD,1,2,E176,TZEEIOR 486 X TZEEIOR 30,52,52,0,146.2,68,3,5,4,5,4,0.888888889,0,3088.453159,4
BA21364-IK'DT-1024,1024,MD,1,2,E30,TZEEIOR 536 X TZEEIOR  9 A,48,48,0,142,75.6,4,7,5,7,5,0.941176471,1.130333768,2176.034858,7
BA21364-IK'DT-1025,1025,MD,1,2,E118,TZEEIOR 458 X TZEEIOR 197,47,47,0,168.2,76.8,3,3,4,3,4,1.111111111,1.041392685,4053.594771,4
BA21364-IK'DT-1026,1026,MD,1,2,E110,TZEEIOR 321 X TZEEIOR 197,46,47,1,178.6,74.6,3,4,4,4,4,1,0,3708.932462,5
BA21364-IK'DT-1027,1027,MD,1,2,E68,TZEEIOR 526 X TZEEIOR 97,48,47,1,175.8,77.6,1,3,3,3,3,0.882352941,0,4454.684096,2
BA21364-IK'DT-1028,1028,MD,1,2,E57,TZEEIOR 24 X TZEEIOR 97 ,51,51,0,183.4,83.4,2,5,4,5,4,0.777777778,0,2708.496732,4
